Unnamed: 0,year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
70436,2020,VIRGINIA,VA,AMHERST,51009,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4487,17005,20220315,ABSENTEE
70437,2020,VIRGINIA,VA,AMHERST,51009,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6550,17005,20220315,ELECTION DAY
70438,2020,VIRGINIA,VA,AMHERST,51009,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4,17005,20220315,PROVISIONAL
70439,2020,VIRGINIA,VA,APPOMATTOX,51011,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1565,9268,20220315,ABSENTEE
70440,2020,VIRGINIA,VA,APPOMATTOX,51011,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,850,9268,20220315,ELECTION DAY
70441,2020,VIRGINIA,VA,APPOMATTOX,51011,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3,9268,20220315,PROVISIONAL
70448,2020,VIRGINIA,VA,APPOMATTOX,51011,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2995,9268,20220315,ABSENTEE
70449,2020,VIRGINIA,VA,APPOMATTOX,51011,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3700,9268,20220315,ELECTION DAY
70450,2020,VIRGINIA,VA,APPOMATTOX,51011,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,7,9268,20220315,PROVISIONAL
70451,2020,VIRGINIA,VA,ARLINGTON,51013,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,91963,130739,20220315,ABSENTEE
70452,2020,VIRGINIA,VA,ARLINGTON,51013,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,13081,130739,20220315,ELECTION DAY
70453,2020,VIRGINIA,VA,ARLINGTON,51013,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,300,130739,20220315,PROVISIONAL
70460,2020,VIRGINIA,VA,ARLINGTON,51013,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,13899,130739,20220315,ABSENTEE
70461,2020,VIRGINIA,VA,ARLINGTON,51013,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,8306,130739,20220315,ELECTION DAY
70462,2020,VIRGINIA,VA,ARLINGTON,51013,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,113,130739,20220315,PROVISIONAL
70463,2020,VIRGINIA,VA,AUGUSTA,51015,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,7874,42278,20220315,ABSENTEE
70464,2020,VIRGINIA,VA,AUGUSTA,51015,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2911,42278,20220315,ELECTION DAY
70465,2020,VIRGINIA,VA,AUGUSTA,51015,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,55,42278,20220315,PROVISIONAL
70472,2020,VIRGINIA,VA,AUGUSTA,51015,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,12866,42278,20220315,ABSENTEE
70473,2020,VIRGINIA,VA,AUGUSTA,51015,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,17741,42278,20220315,ELECTION DAY
70474,2020,VIRGINIA,VA,AUGUSTA,51015,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,107,42278,20220315,PROVISIONAL
70475,2020,VIRGINIA,VA,BATH,51017,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,358,2501,20220315,ABSENTEE
70476,2020,VIRGINIA,VA,BATH,51017,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,288,2501,20220315,ELECTION DAY
70477,2020,VIRGINIA,VA,BATH,51017,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,0,2501,20220315,PROVISIONAL
70484,2020,VIRGINIA,VA,BATH,51017,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,399,2501,20220315,ABSENTEE
70485,2020,VIRGINIA,VA,BATH,51017,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1431,2501,20220315,ELECTION DAY
70486,2020,VIRGINIA,VA,BATH,51017,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4,2501,20220315,PROVISIONAL
70487,2020,VIRGINIA,VA,BEDFORD,51019,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,8705,48669,20220315,ABSENTEE
70488,2020,VIRGINIA,VA,BEDFORD,51019,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3346,48669,20220315,ELECTION DAY
70489,2020,VIRGINIA,VA,BEDFORD,51019,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,125,48669,20220315,PROVISIONAL
70496,2020,VIRGINIA,VA,BEDFORD,51019,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,15208,48669,20220315,ABSENTEE
70497,2020,VIRGINIA,VA,BEDFORD,51019,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,20268,48669,20220315,ELECTION DAY
70498,2020,VIRGINIA,VA,BEDFORD,51019,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,124,48669,20220315,PROVISIONAL
70499,2020,VIRGINIA,VA,BLAND,51021,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,313,3479,20220315,ABSENTEE
70500,2020,VIRGINIA,VA,BLAND,51021,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,218,3479,20220315,ELECTION DAY
70501,2020,VIRGINIA,VA,BLAND,51021,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1,3479,20220315,PROVISIONAL
70508,2020,VIRGINIA,VA,BLAND,51021,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,976,3479,20220315,ABSENTEE
70509,2020,VIRGINIA,VA,BLAND,51021,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1925,3479,20220315,ELECTION DAY
70510,2020,VIRGINIA,VA,BLAND,51021,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2,3479,20220315,PROVISIONAL
70511,2020,VIRGINIA,VA,BOTETOURT,51023,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4231,21123,20220315,ABSENTEE
70512,2020,VIRGINIA,VA,BOTETOURT,51023,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1455,21123,20220315,ELECTION DAY
70513,2020,VIRGINIA,VA,BOTETOURT,51023,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,14,21123,20220315,PROVISIONAL
70520,2020,VIRGINIA,VA,BOTETOURT,51023,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,7212,21123,20220315,ABSENTEE
70521,2020,VIRGINIA,VA,BOTETOURT,51023,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,7875,21123,20220315,ELECTION DAY
70522,2020,VIRGINIA,VA,BOTETOURT,51023,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,12,21123,20220315,PROVISIONAL
70523,2020,VIRGINIA,VA,BRUNSWICK,51025,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2807,7948,20220315,ABSENTEE
70524,2020,VIRGINIA,VA,BRUNSWICK,51025,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1745,7948,20220315,ELECTION DAY
70525,2020,VIRGINIA,VA,BRUNSWICK,51025,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,0,7948,20220315,PROVISIONAL
70532,2020,VIRGINIA,VA,BRUNSWICK,51025,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1368,7948,20220315,ABSENTEE
70533,2020,VIRGINIA,VA,BRUNSWICK,51025,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1988,7948,20220315,ELECTION DAY
70534,2020,VIRGINIA,VA,BRUNSWICK,51025,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1,7948,20220315,PROVISIONAL
70535,2020,VIRGINIA,VA,BUCHANAN,51027,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,768,9957,20220315,ABSENTEE
70536,2020,VIRGINIA,VA,BUCHANAN,51027,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,815,9957,20220315,ELECTION DAY
70537,2020,VIRGINIA,VA,BUCHANAN,51027,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4,9957,20220315,PROVISIONAL
70544,2020,VIRGINIA,VA,BUCHANAN,51027,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2306,9957,20220315,ABSENTEE
70545,2020,VIRGINIA,VA,BUCHANAN,51027,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5981,9957,20220315,ELECTION DAY
70546,2020,VIRGINIA,VA,BUCHANAN,51027,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,24,9957,20220315,PROVISIONAL
70547,2020,VIRGINIA,VA,BUCKINGHAM,51029,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2285,8129,20220315,ABSENTEE
70548,2020,VIRGINIA,VA,BUCKINGHAM,51029,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1181,8129,20220315,ELECTION DAY
70549,2020,VIRGINIA,VA,BUCKINGHAM,51029,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,5,8129,20220315,PROVISIONAL
70556,2020,VIRGINIA,VA,BUCKINGHAM,51029,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1795,8129,20220315,ABSENTEE
70557,2020,VIRGINIA,VA,BUCKINGHAM,51029,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2744,8129,20220315,ELECTION DAY
70558,2020,VIRGINIA,VA,BUCKINGHAM,51029,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5,8129,20220315,PROVISIONAL
70559,2020,VIRGINIA,VA,CAMPBELL,51031,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,5536,29901,20220315,ABSENTEE
70560,2020,VIRGINIA,VA,CAMPBELL,51031,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2534,29901,20220315,ELECTION DAY
70561,2020,VIRGINIA,VA,CAMPBELL,51031,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,0,29901,20220315,PROVISIONAL
70568,2020,VIRGINIA,VA,CAMPBELL,51031,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,9331,29901,20220315,ABSENTEE
70569,2020,VIRGINIA,VA,CAMPBELL,51031,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,11914,29901,20220315,ELECTION DAY
70570,2020,VIRGINIA,VA,CAMPBELL,51031,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,0,29901,20220315,PROVISIONAL
70571,2020,VIRGINIA,VA,CAROLINE,51033,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4957,16288,20220315,ABSENTEE
70572,2020,VIRGINIA,VA,CAROLINE,51033,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2648,16288,20220315,ELECTION DAY
70573,2020,VIRGINIA,VA,CAROLINE,51033,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,52,16288,20220315,PROVISIONAL
70580,2020,VIRGINIA,VA,CAROLINE,51033,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2839,16288,20220315,ABSENTEE
70581,2020,VIRGINIA,VA,CAROLINE,51033,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5438,16288,20220315,ELECTION DAY
70582,2020,VIRGINIA,VA,CAROLINE,51033,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,59,16288,20220315,PROVISIONAL
70583,2020,VIRGINIA,VA,CARROLL,51035,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1740,15657,20220315,ABSENTEE
70584,2020,VIRGINIA,VA,CARROLL,51035,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1078,15657,20220315,ELECTION DAY
70585,2020,VIRGINIA,VA,CARROLL,51035,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,24,15657,20220315,PROVISIONAL
70592,2020,VIRGINIA,VA,CARROLL,51035,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3909,15657,20220315,ABSENTEE
70593,2020,VIRGINIA,VA,CARROLL,51035,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,8706,15657,20220315,ELECTION DAY
70594,2020,VIRGINIA,VA,CARROLL,51035,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,44,15657,20220315,PROVISIONAL
70595,2020,VIRGINIA,VA,CHARLESCITY,51036,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2024,4441,20220315,ABSENTEE
70596,2020,VIRGINIA,VA,CHARLESCITY,51036,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,592,4441,20220315,ELECTION DAY
70597,2020,VIRGINIA,VA,CHARLESCITY,51036,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,8,4441,20220315,PROVISIONAL
70604,2020,VIRGINIA,VA,CHARLESCITY,51036,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,811,4441,20220315,ABSENTEE
70605,2020,VIRGINIA,VA,CHARLESCITY,51036,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,947,4441,20220315,ELECTION DAY
70606,2020,VIRGINIA,VA,CHARLESCITY,51036,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3,4441,20220315,PROVISIONAL
70607,2020,VIRGINIA,VA,CHARLOTTE,51037,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1532,6191,20220315,ABSENTEE
70608,2020,VIRGINIA,VA,CHARLOTTE,51037,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,785,6191,20220315,ELECTION DAY
70609,2020,VIRGINIA,VA,CHARLOTTE,51037,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,0,6191,20220315,PROVISIONAL
70616,2020,VIRGINIA,VA,CHARLOTTE,51037,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1390,6191,20220315,ABSENTEE
70617,2020,VIRGINIA,VA,CHARLOTTE,51037,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2423,6191,20220315,ELECTION DAY
70618,2020,VIRGINIA,VA,CHARLOTTE,51037,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2,6191,20220315,PROVISIONAL
70619,2020,VIRGINIA,VA,CHESTERFIELD,51041,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,85505,203955,20220315,ABSENTEE
70620,2020,VIRGINIA,VA,CHESTERFIELD,51041,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,21006,203955,20220315,ELECTION DAY
70621,2020,VIRGINIA,VA,CHESTERFIELD,51041,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,424,203955,20220315,PROVISIONAL
70628,2020,VIRGINIA,VA,CHESTERFIELD,51041,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,57160,203955,20220315,ABSENTEE
70629,2020,VIRGINIA,VA,CHESTERFIELD,51041,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,35939,203955,20220315,ELECTION DAY
70630,2020,VIRGINIA,VA,CHESTERFIELD,51041,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,227,203955,20220315,PROVISIONAL
70631,2020,VIRGINIA,VA,CLARKE,51043,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3121,9337,20220315,ABSENTEE
70632,2020,VIRGINIA,VA,CLARKE,51043,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,791,9337,20220315,ELECTION DAY
70633,2020,VIRGINIA,VA,CLARKE,51043,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,8,9337,20220315,PROVISIONAL
70640,2020,VIRGINIA,VA,CLARKE,51043,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2554,9337,20220315,ABSENTEE
70641,2020,VIRGINIA,VA,CLARKE,51043,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2632,9337,20220315,ELECTION DAY
70642,2020,VIRGINIA,VA,CLARKE,51043,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6,9337,20220315,PROVISIONAL
70643,2020,VIRGINIA,VA,CRAIG,51045,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,313,3170,20220315,ABSENTEE
70644,2020,VIRGINIA,VA,CRAIG,51045,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,273,3170,20220315,ELECTION DAY
70645,2020,VIRGINIA,VA,CRAIG,51045,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1,3170,20220315,PROVISIONAL
70652,2020,VIRGINIA,VA,CRAIG,51045,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,804,3170,20220315,ABSENTEE
70653,2020,VIRGINIA,VA,CRAIG,51045,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1721,3170,20220315,ELECTION DAY
70654,2020,VIRGINIA,VA,CRAIG,51045,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,11,3170,20220315,PROVISIONAL
70655,2020,VIRGINIA,VA,CULPEPER,51047,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,8016,27116,20220315,ABSENTEE
70656,2020,VIRGINIA,VA,CULPEPER,51047,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2543,27116,20220315,ELECTION DAY
70657,2020,VIRGINIA,VA,CULPEPER,51047,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,58,27116,20220315,PROVISIONAL
70664,2020,VIRGINIA,VA,CULPEPER,51047,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6836,27116,20220315,ABSENTEE
70665,2020,VIRGINIA,VA,CULPEPER,51047,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,9131,27116,20220315,ELECTION DAY
70666,2020,VIRGINIA,VA,CULPEPER,51047,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,45,27116,20220315,PROVISIONAL
70667,2020,VIRGINIA,VA,CUMBERLAND,51049,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1422,5313,20220315,ABSENTEE
70668,2020,VIRGINIA,VA,CUMBERLAND,51049,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,803,5313,20220315,ELECTION DAY
70669,2020,VIRGINIA,VA,CUMBERLAND,51049,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2,5313,20220315,PROVISIONAL
70676,2020,VIRGINIA,VA,CUMBERLAND,51049,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1039,5313,20220315,ABSENTEE
70677,2020,VIRGINIA,VA,CUMBERLAND,51049,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1974,5313,20220315,ELECTION DAY
70678,2020,VIRGINIA,VA,CUMBERLAND,51049,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6,5313,20220315,PROVISIONAL
70679,2020,VIRGINIA,VA,DICKENSON,51051,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1030,7307,20220315,ABSENTEE
70680,2020,VIRGINIA,VA,DICKENSON,51051,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,473,7307,20220315,ELECTION DAY
70681,2020,VIRGINIA,VA,DICKENSON,51051,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,0,7307,20220315,PROVISIONAL
70688,2020,VIRGINIA,VA,DICKENSON,51051,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2462,7307,20220315,ABSENTEE
70689,2020,VIRGINIA,VA,DICKENSON,51051,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3285,7307,20220315,ELECTION DAY
70690,2020,VIRGINIA,VA,DICKENSON,51051,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1,7307,20220315,PROVISIONAL
70691,2020,VIRGINIA,VA,DINWIDDIE,51053,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4265,15092,20220315,ABSENTEE
70692,2020,VIRGINIA,VA,DINWIDDIE,51053,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1944,15092,20220315,ELECTION DAY
70693,2020,VIRGINIA,VA,DINWIDDIE,51053,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,15,15092,20220315,PROVISIONAL
70700,2020,VIRGINIA,VA,DINWIDDIE,51053,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3982,15092,20220315,ABSENTEE
70701,2020,VIRGINIA,VA,DINWIDDIE,51053,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4709,15092,20220315,ELECTION DAY
70702,2020,VIRGINIA,VA,DINWIDDIE,51053,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4,15092,20220315,PROVISIONAL
70703,2020,VIRGINIA,VA,ESSEX,51057,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2131,6178,20220315,ABSENTEE
70704,2020,VIRGINIA,VA,ESSEX,51057,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,899,6178,20220315,ELECTION DAY
70705,2020,VIRGINIA,VA,ESSEX,51057,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,8,6178,20220315,PROVISIONAL
70712,2020,VIRGINIA,VA,ESSEX,51057,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1736,6178,20220315,ABSENTEE
70713,2020,VIRGINIA,VA,ESSEX,51057,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,1334,6178,20220315,ELECTION DAY
70714,2020,VIRGINIA,VA,ESSEX,51057,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,5,6178,20220315,PROVISIONAL
70715,2020,VIRGINIA,VA,FAIRFAX,51059,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,321219,601243,20220315,ABSENTEE
70716,2020,VIRGINIA,VA,FAIRFAX,51059,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,96479,601243,20220315,ELECTION DAY
70717,2020,VIRGINIA,VA,FAIRFAX,51059,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2245,601243,20220315,PROVISIONAL
70724,2020,VIRGINIA,VA,FAIRFAX,51059,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,84585,601243,20220315,ABSENTEE
70725,2020,VIRGINIA,VA,FAIRFAX,51059,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,82873,601243,20220315,ELECTION DAY
70726,2020,VIRGINIA,VA,FAIRFAX,51059,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,943,601243,20220315,PROVISIONAL
70727,2020,VIRGINIA,VA,FAUQUIER,51061,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,14131,43671,20220315,ABSENTEE
70728,2020,VIRGINIA,VA,FAUQUIER,51061,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3341,43671,20220315,ELECTION DAY
70729,2020,VIRGINIA,VA,FAUQUIER,51061,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,93,43671,20220315,PROVISIONAL
70736,2020,VIRGINIA,VA,FAUQUIER,51061,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,13573,43671,20220315,ABSENTEE
70737,2020,VIRGINIA,VA,FAUQUIER,51061,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,11441,43671,20220315,ELECTION DAY
70738,2020,VIRGINIA,VA,FAUQUIER,51061,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,92,43671,20220315,PROVISIONAL
70739,2020,VIRGINIA,VA,FLOYD,51063,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2524,9412,20220315,ABSENTEE
70740,2020,VIRGINIA,VA,FLOYD,51063,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,466,9412,20220315,ELECTION DAY
70741,2020,VIRGINIA,VA,FLOYD,51063,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,14,9412,20220315,PROVISIONAL
70748,2020,VIRGINIA,VA,FLOYD,51063,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2851,9412,20220315,ABSENTEE
70749,2020,VIRGINIA,VA,FLOYD,51063,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3347,9412,20220315,ELECTION DAY
70750,2020,VIRGINIA,VA,FLOYD,51063,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,27,9412,20220315,PROVISIONAL
70751,2020,VIRGINIA,VA,FLUVANNA,51065,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,6083,15846,20220315,ABSENTEE
70752,2020,VIRGINIA,VA,FLUVANNA,51065,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1290,15846,20220315,ELECTION DAY
70753,2020,VIRGINIA,VA,FLUVANNA,51065,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,41,15846,20220315,PROVISIONAL
70760,2020,VIRGINIA,VA,FLUVANNA,51065,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,4248,15846,20220315,ABSENTEE
70761,2020,VIRGINIA,VA,FLUVANNA,51065,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,3865,15846,20220315,ELECTION DAY
70762,2020,VIRGINIA,VA,FLUVANNA,51065,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,42,15846,20220315,PROVISIONAL
70763,2020,VIRGINIA,VA,FRANKLIN,51067,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,5368,29704,20220315,ABSENTEE
70764,2020,VIRGINIA,VA,FRANKLIN,51067,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,2979,29704,20220315,ELECTION DAY
70765,2020,VIRGINIA,VA,FRANKLIN,51067,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,34,29704,20220315,PROVISIONAL
70772,2020,VIRGINIA,VA,FRANKLIN,51067,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,6670,29704,20220315,ABSENTEE
70773,2020,VIRGINIA,VA,FRANKLIN,51067,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,14168,29704,20220315,ELECTION DAY
70774,2020,VIRGINIA,VA,FRANKLIN,51067,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,57,29704,20220315,PROVISIONAL
70775,2020,VIRGINIA,VA,FREDERICK,51069,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,13101,48718,20220315,ABSENTEE
70776,2020,VIRGINIA,VA,FREDERICK,51069,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,3944,48718,20220315,ELECTION DAY
70777,2020,VIRGINIA,VA,FREDERICK,51069,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,162,48718,20220315,PROVISIONAL
70784,2020,VIRGINIA,VA,FREDERICK,51069,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,15219,48718,20220315,ABSENTEE
70785,2020,VIRGINIA,VA,FREDERICK,51069,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,15164,48718,20220315,ELECTION DAY
70786,2020,VIRGINIA,VA,FREDERICK,51069,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,175,48718,20220315,PROVISIONAL
70787,2020,VIRGINIA,VA,GILES,51071,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,1443,9178,20220315,ABSENTEE
70788,2020,VIRGINIA,VA,GILES,51071,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,713,9178,20220315,ELECTION DAY
70789,2020,VIRGINIA,VA,GILES,51071,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,0,9178,20220315,PROVISIONAL
70796,2020,VIRGINIA,VA,GILES,51071,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,2754,9178,20220315,ABSENTEE
